segNum,segLength,cumLength,EInit,NInit,UpInit,psiInit,kStart,kEnd,grade,bank,maxE,maxV,frictionBase,updatedFriction,mapType,totalLength,totalSegs,creationTime,x,y,z,bufferLeft,bufferRight,
172,0.999991622,184.4622879,-979.4910773,7.263777397,0,2.707351449,0.008427301,0.008431468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0.99999013,185.462278,-979.9041677,6.353009626,0,2.715779803,0.008431468,0.008435811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0.999994878,186.4622729,-980.3095272,5.43887473,0,2.724211523,0.008435811,0.008440325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1.999969986,188.4622429,-980.7071325,4.521419506,0,2.732646894,0.008440325,0.008449862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0.999992955,189.4622358,-981.4789642,2.676789451,0,2.74530776,0.008449862,0.008454878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0.999990674,190.4622265,-981.8531461,1.74970321,0,2.7579775,0.008454878,0.008460056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0.999996341,191.4622228,-982.2194682,0.819513191,0,2.766430189,0.008460056,0.00846539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1.499987784,192.9622106,-982.5779075,-0.113735496,0,2.774887908,0.00846539,0.008473679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0.999992864,193.9622035,-983.100724,-1.519212454,0,2.785467823,0.008473679,0.008479389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0.999993756,194.9621972,-983.4393377,-2.459861582,0,2.796055895,0.008479389,0.008485241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0.99999361,195.9621908,-983.7699768,-3.403381117,0,2.804533268,0.008485241,0.008491229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0.999995929,196.9621868,-984.0926155,-4.349717564,0,2.813016847,0.008491229,0.008497349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0.999995127,197.9621819,-984.4072285,-5.298820744,0,2.821506896,0.008497349,0.008503595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.999992257,198.9621742,-984.7137893,-6.250635182,0,2.830003662,0.008503595,0.00850996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0.999983599,199.9621578,-985.0122716,-7.205106374,0,2.838507372,0.00850996,0.008516439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0.999984142,200.9621419,-985.3026479,-8.16217623,0,2.847018235,0.008516439,0.008523024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0.999980213,201.9621221,-985.5848954,-9.121801007,0,2.855536507,0.008523024,0.008584327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0.999982525,202.9621046,-985.8589764,-10.08391915,0,2.864071454,0.008584327,0.008647206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0.999980704,203.9620853,-986.1248132,-11.04846048,0,2.872659805,0.008647206,0.008711632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1.499977274,205.4620626,-986.3823147,-12.01534011,0,2.881311864,0.008711632,0.008811104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0.999996446,206.4620591,-986.7527437,-13.4698762,0,2.892222063,0.008811104,0.008879262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1.999973073,208.4620321,-986.9890178,-14.44226732,0,2.903229482,0.008879262,0.009019836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0.999997149,209.4620293,-987.4355207,-16.39312008,0,2.916592302,0.009019836,0.009092178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0.999997322,210.4620266,-987.6455739,-17.37143992,0,2.930095475,0.009092178,0.009165834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0.999994514,211.4620211,-987.8467066,-18.35157413,0,2.939193132,0.009165834,0.009240759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0.999993349,212.4620145,-988.0388282,-19.33343888,0,2.948363882,0.009240759,0.009316906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0.999993655,213.4620081,-988.221849,-20.31695485,0,2.957608861,0.009316906,0.009394224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0.999991798,214.4619999,-988.3956791,-21.30204257,0,2.966929191,0.009394224,0.009472661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.999994956,215.4619949,-988.5602282,-22.28861902,0,2.976325947,0.009472661,0.00955216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0.999996906,216.4619918,-988.715407,-23.27660821,0,2.98580018,0.00955216,0.009632662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1.499983313,217.9619751,-988.8611251,-24.26592806,0,2.995352914,0.009632662,0.009755153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0.999989805,218.9619649,-989.0617645,-25.75221027,0,3.007409689,0.009755153,0.009837876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.999990243,219.9619551,-989.1834355,-26.7444909,0,3.019584163,0.009837876,0.009921364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.999993069,220.9619482,-989.2953305,-27.73781749,0,3.029418802,0.009921364,0.010005542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.999996846,221.9619451,-989.3973596,-28.73211152,0,3.039335918,0.010005542,0.010090329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.999994632,222.9619397,-989.4894328,-29.72729301,0,3.049336281,0.010090329,0.00989358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0.999991343,223.961931,-989.5715066,-30.72327615,0,3.059373663,0.00989358,0.009696252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0.999994536,224.9619256,-989.6437264,-31.7199842,0,3.069260708,0.009696252,0.009498578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0.999996028,225.9619216,-989.7062854,-32.71734896,0,3.078950404,0.009498578,0.009300773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1.999979359,227.961901,-989.7593761,-33.71529414,0,3.088442742,0.009300773,0.008905556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1.49998418,229.4618851,-989.8379225,-35.71261006,0,3.102286949,0.008905556,0.00861016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0.999991139,230.4618763,-989.8734108,-37.21156127,0,3.117921644,0.00861016,0.008413995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0.999997361,231.4618736,-989.8862779,-38.21118316,0,3.128721451,0.008413995,0.008218591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0.999994387,232.461868,-989.8907362,-39.21097975,0,3.137133474,0.008218591,0.008024062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0.999993981,233.461862,-989.8869783,-40.2108672,0,3.145350928,0.008024062,0.007830506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0.999995102,234.4618571,-989.8751969,-41.21077344,0,3.153374569,0.007830506,0.007638004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0.999992024,235.4618491,-989.8555847,-42.21062539,0,3.161205257,0.007638004,0.00744663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0.99998713,236.4618363,-989.8283344,-43.21034422,0,3.168843885,0.00744663,0.007256441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0.999986808,237.4618231,-989.7936388,-44.20985347,0,3.17629138,0.007256441,0.007067482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0.999985177,238.4618082,-989.7516904,-45.20908311,0,3.183548741,0.007067482,0.006879789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0.99999126,239.4617995,-989.702682,-46.20795719,0,3.190617001,0.006879789,0.006693381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0.999992811,240.4617923,-989.6468057,-47.20640878,0,3.197497221,0.006693381,0.006508274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1.499987369,241.9617797,-989.5842545,-48.20435874,0,3.204190468,0.006508274,0.006233055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0.99999744,242.9617771,-989.4783339,-49.70017512,0,3.212285944,0.006233055,0.006051188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.999997859,243.961775,-989.3999379,-50.69654523,0,3.220112465,0.006051188,0.006617376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.999997261,244.9617722,-989.3154167,-51.69214917,0,3.226284013,0.006617376,0.00718449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1.999968434,246.9617407,-989.2243402,-52.68690029,0,3.232895143,0.00718449,0.0083202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0.999997418,247.9617381,-989.0203057,-54.67346867,0,3.243940759,0.0083202,0.008887903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0.99999675,248.9617348,-988.9062359,-55.66513635,0,3.256117638,0.008887903,0.0094547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0.999996285,249.9617311,-988.7833923,-56.65559983,0,3.26498885,0.0094547,0.010019831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0.999996752,250.9617279,-988.6512204,-57.6447715,0,3.274424597,0.010019831,0.010582407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0.999997814,251.9617257,-988.5091655,-58.63256444,0,3.284423806,0.010582407,0.011141398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0.999997256,252.9617229,-988.3566728,-59.61889142,0,3.294984817,0.011141398,0.011695628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1.499985623,254.4617086,-988.1931879,-60.603663,0,3.306105267,0.011695628,0.012515115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0.999993878,255.4617025,-987.9261388,-62.07770284,0,3.320816883,0.012515115,0.01305135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0.999997956,256.4617004,-987.7327476,-63.05819976,0,3.336330973,0.01305135,0.013577575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0.999990397,257.4616908,-987.5264222,-64.03683845,0,3.349378675,0.013577575,0.014091968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0.999975054,258.4616659,-987.3066105,-65.01351968,0,3.362964067,0.014091968,0.014592583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0.999949908,259.4616158,-987.07276,-65.98814811,0,3.377079121,0.014592583,0.015077363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0.999942953,260.4615587,-986.8243193,-66.96062647,0,3.391714481,0.015077363,0.015544166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0.999959231,261.4615179,-986.56073,-67.93088476,0,3.40685957,0.015544166,0.015990775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0.999968228,262.4614862,-986.2814313,-68.89885766,0,3.422502596,0.015990775,0.016414908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0.999978647,263.4614648,-985.9858701,-69.86445021,0,3.438630045,0.016414908,0.016814264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.999964246,264.4614291,-985.6734908,-70.82757591,0,3.455226624,0.016814264,0.017197962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2.499746858,266.9611759,-985.3438132,-71.78793934,0,3.472272142,0.017197962,0.018385843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0.999952888,267.9611288,-984.4426663,-74.16966307,0,3.50330507,0.018385843,0.018955481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0.999916071,268.9610449,-984.0509735,-75.11166926,0,3.535651077,0.018955481,0.019581143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1.499862301,270.4609072,-983.6412241,-76.04572183,0,3.554992313,0.019581143,0.020628049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.999951809,271.460859,-982.9923812,-77.42933935,0,3.580090489,0.020628049,0.021400522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0.999892414,272.4607514,-982.5367554,-78.33842176,0,3.60619431,0.021400522,0.022234189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1.499816711,273.9605681,-982.0625394,-79.23536712,0,3.627936613,0.022234189,0.023601925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.999949867,274.960518,-981.3159787,-80.55550841,0,3.656270065,0.023601925,0.024592957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0.999931599,275.9604496,-980.7945075,-81.41709115,0,3.685862022,0.024592957,0.025647293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1.499837034,277.4602866,-980.2538807,-82.26240981,0,3.710589307,0.025647293,0.02734523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0.999924381,278.460211,-979.4066992,-83.49727065,0,3.742897576,0.02734523,0.028551606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0.999905412,279.4601164,-978.8174817,-84.29675847,0,3.776717608,0.028551606,0.02981301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1.499837063,280.9599535,-978.2085644,-85.07581923,0,3.805015698,0.02981301,0.031795229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0.999970538,281.959924,-977.2579024,-86.20352022,0,3.842014013,0.031795229,0.03316476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0.999965122,282.9598891,-976.5989812,-86.92639307,0,3.880742238,0.03316476,0.034559767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1.499797794,284.4596869,-975.9198033,-87.62468291,0,3.913117009,0.034559767,0.036668352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0.99987219,285.4595591,-974.8628147,-88.62333204,0,3.955363414,0.036668352,0.038059244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1.999688441,287.4592476,-974.1323746,-89.25491478,0,3.999445016,0.038059244,0.040708492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1.499888378,288.9591359,-972.6089724,-90.43064395,0,4.055094689,0.040708492,0.037876582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0.99996298,289.9590989,-971.4116391,-91.23279053,0,4.122120676,0.037876582,0.035832746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0.999943142,290.9590421,-970.5887284,-91.73097502,0,4.168013367,0.035832746,0.033713583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1.499878329,292.4589204,-969.7473254,-92.2014824,0,4.202514602,0.033713583,0.030471721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0.999921692,293.4588421,-968.4528331,-92.85837606,0,4.242796973,0.030471721,0.028310739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0.999831295,294.4586734,-967.5697462,-93.26575517,0,4.280167396,0.028310739,0.026176326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1.499713797,295.9583872,-966.6718875,-93.65027185,0,4.307760598,0.026176326,0.02305832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0.999934194,296.9583214,-965.2995677,-94.18726185,0,4.339404243,0.02305832,0.021049982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0.99991897,297.9582403,-964.3690519,-94.52079589,0,4.368215154,0.021049982,0.019104747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1.499785143,299.4580255,-963.4273503,-94.83633287,0,4.389075249,0.019104747,0.016308758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0.999949318,300.4579748,-961.9961717,-95.27890035,0,4.412483334,0.016308758,0.014523832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1.499851917,301.9578267,-961.0310093,-95.55551353,0,4.433272885,0.014523832,0.011956131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0.999928227,302.9577549,-959.5695133,-95.94618019,0,4.451189803,0.011956131,0.010309268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0.999925693,303.9576806,-958.5874639,-96.19249133,0,4.466644913,0.010309268,0.008706558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0.999883864,304.9575645,-957.600481,-96.42910182,0,4.477098272,0.008706558,0.007140448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.999826813,305.9573913,-956.6096476,-96.65738494,0,4.4859454,0.007140448,0.005602739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0.999880409,306.9572717,-955.6160233,-96.87872019,0,4.493211946,0.005602739,0.004084561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1.999799823,308.9570715,-954.6205419,-97.09451388,0,4.498918588,0.004084561,0.001070234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0.999949819,309.9570214,-952.628304,-97.514976,0,4.504391201,0.001070234,-0.000212622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1.499940789,311.4569622,-951.6334999,-97.72239557,0,4.506831036,-0.000212622,-0.002158302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0.499997032,311.9569592,-950.1446701,-98.03366479,0,4.506287955,-0.002158302,-0.002813453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0.999923619,312.9568828,-949.6494877,-98.13809583,0,4.5045406,-0.002813453,-0.004134756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0.999963993,313.9568468,-948.6611683,-98.34890189,0,4.502240684,-0.004134756,-0.005472127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0.999995095,314.9568419,-947.6757867,-98.56338599,0,4.498065976,-0.005472127,-0.006826762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0.499991548,315.4568334,-946.693765,-98.78281606,0,4.492552936,-0.006826762,-0.007510799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0.999989076,316.4568225,-946.2041604,-98.89477875,0,4.487574814,-0.007510799,-0.008892597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0.999989967,317.4568125,-945.2280039,-99.12399689,0,4.481750461,-0.008892597,-0.010292571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0.999987869,318.4568004,-944.2562682,-99.36132846,0,4.472843787,-0.010292571,-0.011709912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0.999996854,319.4567972,-943.2893689,-99.60804231,0,4.462559954,-0.011709912,-0.01314293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0.999991969,320.4567892,-942.3277078,-99.86541083,0,4.45088825,-0.01314293,-0.014588839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0.999993762,321.4567829,-941.3717107,-100.1347001,0,4.437819203,-0.014588839,-0.016043668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0.499992329,321.9567753,-940.4217837,-100.4171815,0,4.423345246,-0.016043668,-0.016772804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0.999927906,322.9567032,-939.9492304,-100.5637644,0,4.411606873,-0.016772804,-0.018230413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0.999936829,323.95664,-939.0092464,-100.8683929,0,4.398990819,-0.018230413,-0.019680722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1.499892403,325.4565324,-938.0763562,-101.1893878,0,4.380992074,-0.019680722,-0.021821664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1.499943047,326.9564755,-936.6912518,-101.7043339,0,4.356449365,-0.021821664,-0.023886496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0.499994226,327.4564697,-935.3244015,-102.2632572,0,4.324222416,-0.023886496,-0.024550047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0.999978253,328.4564479,-934.8730803,-102.4600797,0,4.30115164,-0.024550047,-0.023185996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0.999988248,329.4564362,-933.9770791,-102.8700283,0,4.283289786,-0.023185996,-0.021805421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0.99998745,330.4564236,-933.0896064,-103.3008712,0,4.260431321,-0.021805421,-0.020418537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0.999991621,331.4564153,-932.2102505,-103.7514166,0,4.238903632,-0.020418537,-0.019033754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0.999988066,332.4564033,-931.3385853,-104.2204791,0,4.218710654,-0.019033754,-0.017657793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0.999976723,333.45638,-930.4741959,-104.7068674,0,4.199850759,-0.017657793,-0.01629578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0.499995542,333.9563756,-929.6166673,-105.2093897,0,4.182318005,-0.01629578,-0.015621186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0.999993399,334.956369,-929.1903343,-105.4663358,0,4.169994934,-0.015621186,-0.014286507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0.999975449,335.9563444,-928.3422776,-105.9908495,0,4.158485473,-0.014286507,-0.012972556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0.99995111,336.9562955,-927.5000331,-106.5285242,0,4.144223606,-0.012972556,-0.011680048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0.999955447,337.956251,-926.6631841,-107.0781683,0,4.131246916,-0.011680048,-0.010408734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0.499995153,338.4562461,-925.8312851,-107.6386094,0,4.119540616,-0.010408734,-0.009780722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1.499955306,339.9562014,-925.4170469,-107.9225168,0,4.111547753,-0.009780722,-0.007925018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0.999985296,340.9561867,-924.1806286,-108.7871487,0,4.102130472,-0.007925018,-0.006708769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0.999992583,341.9561793,-923.3610362,-109.3728667,0,4.09190131,-0.006708769,-0.005506195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1.999983389,343.9561627,-922.5447052,-109.9646339,0,4.085139218,-0.005506195,-0.003129659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0.999983751,344.9561465,-920.9201603,-111.1615515,0,4.077408347,-0.003129659,-0.001948789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0.999963051,345.9561095,-920.1111088,-111.7643222,0,4.072073799,-0.001948789,-0.000767911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0.99996179,346.9560713,-919.3036548,-112.3683747,0,4.070107996,-0.000767911,0.000416901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0.999956039,347.9560273,-918.497361,-112.9725332,0,4.069334045,0.000416901,0.00036539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0.999966258,348.9559936,-917.6918744,-113.5758203,0,4.06954596,0.00036539,0.000313464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0.999981208,349.9559748,-916.8870855,-114.1781233,0,4.069913446,0.000313464,0.000261157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0.499999753,350.4559746,-916.0829589,-114.7795357,0,4.070228359,0.000261157,0.000234872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1.499809203,351.9557838,-915.6811313,-115.0799383,0,4.070431567,0.000234872,0.000155552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0.97506464,352.9308484,-914.4767254,-115.9799321,0,4.070649426,0.000155552,0.000103649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0.499999983,353.4308484,-913.694416,-116.5642646,0,4.070853798,0.000103649,7.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0.972787147,354.4036355,-913.2934624,-116.8636983,0,4.070936568,7.69E-05,2.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0.968560159,355.3721957,-912.5137555,-117.445925,0,4.070987044,2.48E-05,-2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1.433977867,356.8061736,-911.7379087,-118.0252402,0,4.071011219,-2.72E-05,-0.000104518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0.970797945,357.7769715,-910.5900515,-118.8824072,0,4.070968517,-0.000104518,-0.000156963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0.975797643,358.7527692,-909.8134592,-119.4624704,0,4.070853001,-0.000156963,-0.000209726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0.981824284,359.7345934,-909.0332428,-120.0454261,0,4.070700404,-0.000209726,-0.000262829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0.988038201,360.7226316,-908.2485579,-120.6319711,0,4.070495438,-0.000262829,-0.000316245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1.991409984,362.7140416,-907.4592311,-121.2223039,0,4.070237058,-0.000316245,-0.00042368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1.499077079,364.2131187,-905.869193,-122.4127161,0,4.069740304,-0.00042368,-0.000504204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0.499999801,364.7131185,-904.6728965,-123.3096948,0,4.069018224,-0.000504204,-0.00053097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0.996349573,365.7094681,-904.2739868,-123.6090981,0,4.06853335,-0.00053097,-0.000584138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0.991240336,366.7007084,-903.4792067,-124.2061243,0,4.068130437,-0.000584138,-0.000636781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0.984200354,367.6849088,-902.6886444,-124.8006987,0,4.067551303,-0.000636781,-0.000613608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0.976123492,368.6610323,-901.9038128,-125.3917195,0,4.066936006,-0.000613608,-0.000590716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0.96787773,369.62891,-901.1255355,-125.9785373,0,4.066335463,-0.000590716,-0.000568102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0.959167347,370.5880773,-900.3539494,-126.5610043,0,4.065761967,-0.000568102,-0.000545771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0.950724671,371.538802,-899.589427,-127.1387957,0,4.065215084,-0.000545771,-0.000523711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
